product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0566,Vela Atlas 665,Smart Home,Vela,306.33,172.77,2013,12,0.33,SKU-VEL00566,Home Automation,Halo,Silver,SUP011,Korea,2013-01-26,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0567,Candle Flux 666,Gaming,Candle,1572.22,1085.85,2014,24,1.021,SKU-CAN00567,Gaming Hardware,Lumen,Blue,SUP012,Australia,2014-12-11,GST_STANDARD,Box,True,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0568,Vela Pulse 667,Wearable,Vela,299.47,179.7,2017,12,0.098,SKU-VEL00568,Health Wearable,Nova,Silver,SUP013,Japan,2017-02-08,GST_STANDARD,Box,False,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0569,Candle Vista 668,Networking,Candle,1425.79,795.01,2014,24,0.734,SKU-CAN00569,Connected Network,Orbit,Blue,SUP014,China,2014-04-15,GST_STANDARD,Protective case,True,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0570,Vela Core 669,Accessory,Vela,179.75,108.48,2016,12,0.152,SKU-VEL00570,Mobile Accessory,Pulse,Red,SUP015,Japan,2016-02-13,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0571,Candle Lumen 670,Laptop,Candle,2499.58,1877.46,2015,24,1.724,SKU-CAN00571,Ultrabook,Quest,Black,SUP016,Japan,2015-07-25,GST_STANDARD,Recycled box,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0572,Vela Ridge 671,Smartphone,Vela,678.29,438.57,2014,24,0.237,SKU-VEL00572,5G Smartphone,Ridge,Graphite,SUP017,Korea,2014-08-20,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0573,Candle Arc 672,Tablet,Candle,1394.74,1031.39,2013,24,0.464,SKU-CAN00573,Productivity Tablet,Shift,Silver,SUP018,Korea,2013-09-24,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0574,Vela Echo 673,Home Entertainment,Vela,1085.51,575.43,2012,24,7.574,SKU-VEL00574,Smart Display,Spark,Blue,SUP019,Japan,2012-09-24,GST_STANDARD,Box,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0575,Candle Orbit 674,Audio,Candle,996.56,732.95,2016,12,0.423,SKU-CAN00575,Wireless Audio,Vista,Blue,SUP020,Vietnam,2016-05-02,GST_STANDARD,Box,True,False,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0576,Vela Spark 675,Smart Home,Vela,680.42,359.29,2012,12,0.273,SKU-VEL00576,Home Automation,Wave,Red,SUP021,Korea,2012-09-27,GST_STANDARD,Protective case,False,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0577,Candle Bloom 676,Gaming,Candle,649.4,453.91,2015,24,1.102,SKU-CAN00577,Gaming Hardware,Arc,Green,SUP022,Korea,2015-06-17,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0578,Vela Halo 677,Wearable,Vela,383.34,239.35,2015,12,0.164,SKU-VEL00578,Health Wearable,Atlas,Graphite,SUP023,Japan,2015-02-26,GST_STANDARD,Box,False,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0579,Candle Quest 678,Networking,Candle,1123.35,762.57,2017,24,0.512,SKU-CAN00579,Connected Network,Bloom,Silver,SUP024,Vietnam,2017-05-24,GST_STANDARD,Box,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0580,Vela Wave 679,Accessory,Vela,218.53,141.19,2014,12,0.131,SKU-VEL00580,Mobile Accessory,Core,Black,SUP025,Japan,2014-09-26,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0581,Candle Edge 680,Laptop,Candle,2366.29,1144.4,2017,24,1.258,SKU-CAN00581,Ultrabook,Edge,Black,SUP026,Vietnam,2017-02-11,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0582,Vela Nova 681,Smartphone,Vela,1513.23,789.74,2016,24,0.186,SKU-VEL00582,5G Smartphone,Echo,Black,SUP027,China,2016-07-24,GST_STANDARD,Protective case,False,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0583,Candle Shift 682,Tablet,Candle,1484.65,977.75,2016,24,0.543,SKU-CAN00583,Productivity Tablet,Flux,Green,SUP028,Korea,2016-04-15,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0584,Vela Atlas 683,Home Entertainment,Vela,3190.99,1946.64,2015,24,6.611,SKU-VEL00584,Smart Display,Halo,Blue,SUP029,China,2015-03-24,GST_STANDARD,Recycled box,True,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0585,Candle Flux 684,Audio,Candle,101.78,59.31,2015,12,0.621,SKU-CAN00585,Wireless Audio,Lumen,White,SUP030,Australia,2015-01-23,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0586,Vela Pulse 685,Smart Home,Vela,751.47,435.17,2016,12,0.338,SKU-VEL00586,Home Automation,Nova,Black,SUP031,China,2016-02-25,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0587,Candle Vista 686,Gaming,Candle,1244.16,884.98,2012,24,1.018,SKU-CAN00587,Gaming Hardware,Orbit,Green,SUP032,Vietnam,2012-06-19,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0588,Vela Core 687,Wearable,Vela,544.11,267.1,2013,12,0.147,SKU-VEL00588,Health Wearable,Pulse,Graphite,SUP033,Australia,2013-12-01,GST_STANDARD,Protective case,False,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0589,Candle Lumen 688,Networking,Candle,824.97,542.42,2013,24,0.618,SKU-CAN00589,Connected Network,Quest,Blue,SUP034,Korea,2013-03-05,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0590,Vela Ridge 689,Accessory,Vela,49.98,33.83,2017,12,0.153,SKU-VEL00590,Mobile Accessory,Ridge,Graphite,SUP035,Japan,2017-11-05,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0591,Candle Arc 690,Laptop,Candle,2930.44,2149.3,2013,24,1.535,SKU-CAN00591,Ultrabook,Shift,Silver,SUP036,Australia,2013-01-01,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0592,Vela Echo 691,Smartphone,Vela,448.87,279.34,2012,24,0.247,SKU-VEL00592,5G Smartphone,Spark,Green,SUP037,China,2012-03-25,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0593,Candle Orbit 692,Tablet,Candle,416.84,228.39,2014,24,0.627,SKU-CAN00593,Productivity Tablet,Vista,Red,SUP001,Australia,2014-11-13,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0594,Vela Spark 693,Home Entertainment,Vela,3438.81,2270.49,2015,24,8.055,SKU-VEL00594,Smart Display,Wave,Blue,SUP002,Japan,2015-02-24,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0595,Candle Bloom 694,Audio,Candle,429.07,272.82,2015,12,0.474,SKU-CAN00595,Wireless Audio,Arc,Red,SUP003,Vietnam,2015-04-07,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0596,Vela Halo 695,Smart Home,Vela,497.18,363.71,2013,12,0.312,SKU-VEL00596,Home Automation,Atlas,Gold,SUP004,Vietnam,2013-07-07,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0597,Candle Quest 696,Gaming,Candle,2095.04,1552.46,2012,24,0.99,SKU-CAN00597,Gaming Hardware,Bloom,Gold,SUP005,Vietnam,2012-02-25,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0598,Vela Wave 697,Wearable,Vela,522.01,313.23,2013,12,0.116,SKU-VEL00598,Health Wearable,Core,White,SUP006,Vietnam,2013-05-27,GST_STANDARD,Box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0599,Candle Edge 698,Networking,Candle,1129.79,569.81,2017,24,0.568,SKU-CAN00599,Connected Network,Edge,Red,SUP007,Korea,2017-05-04,GST_STANDARD,Recycled box,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
PRD0600,Vela Nova 699,Accessory,Vela,222.54,108.7,2017,12,0.142,SKU-VEL00600,Mobile Accessory,Echo,Graphite,SUP008,Japan,2017-06-22,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the echo family and supplied by vela with a 12-month warranty."
PRD0601,Candle Shift 700,Laptop,Candle,2366.92,1430.78,2017,24,1.328,SKU-CAN00601,Ultrabook,Flux,Silver,SUP009,China,2017-12-13,GST_STANDARD,Recycled box,False,True,"ultrabook designed for portable document work and video meetings, in the flux family and supplied by candle with a 24-month warranty."
PRD0602,Vela Atlas 701,Smartphone,Vela,1660.35,958.99,2015,24,0.282,SKU-VEL00602,5G Smartphone,Halo,Blue,SUP010,Australia,2015-05-06,GST_STANDARD,Protective case,True,True,"5g smartphone designed for daily communication and navigation, in the halo family and supplied by vela with a 24-month warranty."
PRD0603,Candle Flux 702,Tablet,Candle,1120.48,559.71,2016,24,0.468,SKU-CAN00603,Productivity Tablet,Lumen,White,SUP011,Australia,2016-02-10,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the lumen family and supplied by candle with a 24-month warranty."
PRD0604,Vela Pulse 703,Home Entertainment,Vela,2778.09,1439.39,2017,24,5.593,SKU-VEL00604,Smart Display,Nova,Green,SUP012,Australia,2017-07-04,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the nova family and supplied by vela with a 24-month warranty."
PRD0605,Candle Vista 704,Audio,Candle,964.1,559.17,2014,12,0.612,SKU-CAN00605,Wireless Audio,Orbit,Green,SUP013,Japan,2014-03-18,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the orbit family and supplied by candle with a 12-month warranty."
PRD0606,Vela Core 705,Smart Home,Vela,49.01,33.65,2014,12,0.322,SKU-VEL00606,Home Automation,Pulse,Black,SUP014,Korea,2014-02-15,GST_STANDARD,Protective case,False,True,"home automation designed for app-controlled room lighting, in the pulse family and supplied by vela with a 12-month warranty."
PRD0607,Candle Lumen 706,Gaming,Candle,2415.11,1558.06,2014,24,1.654,SKU-CAN00607,Gaming Hardware,Quest,White,SUP015,China,2014-07-15,GST_STANDARD,Protective case,False,True,"gaming hardware designed for long desktop gaming sessions, in the quest family and supplied by candle with a 24-month warranty."
PRD0608,Vela Ridge 707,Wearable,Vela,313.58,204.03,2012,12,0.161,SKU-VEL00608,Health Wearable,Ridge,Green,SUP016,Korea,2012-05-12,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the ridge family and supplied by vela with a 12-month warranty."
PRD0609,Candle Arc 708,Networking,Candle,83.83,45.67,2013,24,0.738,SKU-CAN00609,Connected Network,Shift,Red,SUP017,Korea,2013-11-21,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the shift family and supplied by candle with a 24-month warranty."
PRD0610,Vela Echo 709,Accessory,Vela,167.07,116.58,2015,12,0.198,SKU-VEL00610,Mobile Accessory,Spark,Silver,SUP018,Malaysia,2015-08-01,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the spark family and supplied by vela with a 12-month warranty."
PRD0611,Candle Orbit 710,Laptop,Candle,1417.98,987.8,2012,24,1.926,SKU-CAN00611,Ultrabook,Vista,Graphite,SUP019,Australia,2012-02-25,GST_STANDARD,Box,True,True,"ultrabook designed for study, research and note taking, in the vista family and supplied by candle with a 24-month warranty."
PRD0612,Vela Spark 711,Smartphone,Vela,1437.47,770.67,2013,24,0.256,SKU-VEL00612,5G Smartphone,Wave,Gold,SUP020,Australia,2013-07-18,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the wave family and supplied by vela with a 24-month warranty."
PRD0613,Candle Bloom 712,Tablet,Candle,1377.73,769.63,2015,24,0.651,SKU-CAN00613,Productivity Tablet,Arc,Red,SUP021,Vietnam,2015-04-07,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the arc family and supplied by candle with a 24-month warranty."
PRD0614,Vela Halo 713,Home Entertainment,Vela,2452.5,1471.06,2016,24,8.832,SKU-VEL00614,Smart Display,Atlas,Graphite,SUP022,Vietnam,2016-09-02,GST_STANDARD,Recycled box,False,True,"smart display designed for music and spoken-content playback, in the atlas family and supplied by vela with a 24-month warranty."
PRD0615,Candle Quest 714,Audio,Candle,992.86,529.36,2015,12,0.518,SKU-CAN00615,Wireless Audio,Bloom,Graphite,SUP023,Japan,2015-10-10,GST_STANDARD,Recycled box,False,True,"wireless audio designed for music during focused desk work, in the bloom family and supplied by candle with a 12-month warranty."
PRD0616,Vela Wave 715,Smart Home,Vela,819.39,439.51,2014,12,0.462,SKU-VEL00616,Home Automation,Core,Green,SUP024,Japan,2014-09-04,GST_STANDARD,Protective case,True,True,"home automation designed for scheduled control of a household power outlet, in the core family and supplied by vela with a 12-month warranty."
PRD0617,Candle Edge 716,Gaming,Candle,2097.21,1215.48,2012,24,1.367,SKU-CAN00617,Gaming Hardware,Edge,Green,SUP025,Australia,2012-09-10,GST_STANDARD,Protective case,True,False,"gaming hardware designed for casual games in a shared room, in the edge family and supplied by candle with a 24-month warranty."
PRD0618,Vela Nova 717,Wearable,Vela,208.79,140.4,2013,12,0.162,SKU-VEL00618,Health Wearable,Echo,Green,SUP026,Malaysia,2013-12-27,GST_STANDARD,Recycled box,True,True,"health wearable designed for walking and commute notifications, in the echo family and supplied by vela with a 12-month warranty."
