delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL002769,HORD002769,2018-09-10,2018-09-15,2018-09-13,Direct Freight,Express,Delivered,0,True,59,17.6,none,5,8,Morning,5.502,False,0.338,Delivered within promise
HDEL002770,HORD002770,2018-11-06,2018-11-09,2018-11-08,StarTrack,Express,Delivered,0,True,67,22.01,none,3,6,Anytime,8.2845,True,0.518,Delivered within promise
HDEL002771,HORD002771,2018-10-10,2018-10-14,2018-10-14,DHL,Standard,Delivered,0,True,6,9.8,none,4,8,Morning,5.058,True,0.395,Delivered within promise
HDEL002772,HORD002772,2018-10-31,2018-11-07,2018-11-07,AusPost,Express,Delivered,0,True,62,14.23,none,7,4,Afternoon,2.6824,True,0.954,Delivered within promise
HDEL002773,HORD002773,2018-03-05,2018-03-08,2018-03-07,AusPost,Standard,Delivered,0,True,70,9.68,none,3,7,Anytime,5.3165,True,0.478,Delivered within promise
HDEL002774,HORD002774,2018-02-22,2018-02-26,2018-02-26,AusPost,Standard,Delivered,0,True,37,10.77,none,4,6,Afternoon,5.9506,True,0.617,Delivered within promise
HDEL002775,HORD002775,2018-12-08,2018-12-13,2018-12-13,StarTrack,Standard,Delivered,0,True,21,7.3,none,5,5,Morning,0.7676,False,0.267,Delivered within promise
HDEL002776,HORD002776,2018-04-06,2018-04-11,2018-04-13,DHL,Express,Delivered,2,False,34,15.63,carrier_capacity,5,6,Anytime,6.2047,True,0.489,Carrier scan reconciled
HDEL002777,HORD002777,2018-01-06,2018-01-11,2018-01-11,Direct Freight,Standard,Delivered,0,True,28,11.37,none,5,3,Anytime,7.2789,True,0.549,Delivered within promise
HDEL002778,HORD002778,2018-04-02,2018-04-07,2018-04-07,DHL,Standard,Delivered,0,True,58,8.71,none,5,5,Afternoon,3.4407,False,1.063,Delivered within promise
HDEL002779,HORD002779,2018-07-08,2018-07-13,2018-07-12,Direct Freight,Standard,Delivered,0,True,40,10.54,none,5,3,Anytime,3.9154,True,0.459,Delivered within promise
HDEL002780,HORD002780,2018-11-12,2018-11-17,2018-11-16,AusPost,Standard,Delivered,0,True,47,8.33,none,5,8,Afternoon,6.5212,True,0.474,Delivered within promise
HDEL002781,HORD002781,2018-06-04,2018-06-07,2018-06-05,Direct Freight,Standard,Delivered,0,True,7,15.52,none,3,6,Anytime,8.5849,True,0.616,Delivered within promise
HDEL002782,HORD002782,2018-12-02,2018-12-05,2018-12-03,AusPost,Standard,Delivered,0,True,56,10.53,none,3,8,Morning,9.396,False,0.534,Delivered within promise
HDEL002783,HORD002783,2018-12-09,2018-12-16,2018-12-14,AusPost,Standard,Delivered,0,True,55,10.66,none,7,4,Morning,6.329,False,1.01,Delivered within promise
HDEL002784,HORD002784,2018-11-30,2018-12-03,2018-12-01,DHL,Standard,Delivered,0,True,58,7.3,none,3,7,Morning,4.7227,True,0.525,Delivered within promise
HDEL002785,HORD002785,2018-01-11,2018-01-18,2018-01-16,Direct Freight,Standard,Delivered,0,True,14,9.66,none,7,9,Anytime,4.9526,True,1.018,Delivered within promise
HDEL002786,HORD002786,2018-08-23,2018-08-27,2018-08-27,DHL,Standard,Delivered,0,True,34,10.38,none,4,3,Afternoon,5.9553,False,0.52,Delivered within promise
HDEL002787,HORD002787,2018-07-26,2018-07-29,2018-07-28,Direct Freight,Standard,Delivered,0,True,16,12.45,none,3,7,Morning,4.6015,True,0.399,Delivered within promise
HDEL002788,HORD002788,2018-05-13,2018-05-18,2018-05-16,DHL,Standard,Delivered,0,True,4,9.15,none,5,5,Anytime,4.2546,True,1.499,Delivered within promise
HDEL002789,HORD002789,2018-07-21,2018-07-26,2018-07-26,AusPost,Express,Delivered,0,True,72,17.19,none,5,5,Morning,2.5783,False,0.338,Delivered within promise
HDEL002790,HORD002790,2018-03-08,2018-03-14,2018-03-13,Direct Freight,Standard,Delivered,0,True,59,6.74,none,6,5,Morning,2.3203,False,0.296,Delivered within promise
HDEL002791,HORD002791,2018-04-09,2018-04-14,2018-04-14,AusPost,Standard,Delivered,0,True,49,10.39,none,5,8,Anytime,5.9639,False,0.393,Delivered within promise
HDEL002792,HORD002792,2018-11-21,2018-11-24,2018-11-24,Direct Freight,Standard,Delivered,0,True,72,8.84,none,3,8,Afternoon,6.775,True,0.645,Delivered within promise
HDEL002793,HORD002793,2018-07-31,2018-08-06,2018-08-04,StarTrack,Standard,Delivered,0,True,19,7.99,none,6,9,Anytime,2.3203,True,1.13,Delivered within promise
HDEL002794,HORD002794,2018-05-20,2018-05-23,2018-05-25,DHL,Standard,Delivered,2,False,60,7.8,warehouse_congestion,3,8,Morning,2.977,False,0.312,Carrier scan reconciled
HDEL002795,HORD002795,2018-07-10,2018-07-15,2018-07-15,StarTrack,Standard,Delivered,0,True,65,11.52,none,5,6,Afternoon,5.389,True,0.421,Delivered within promise
HDEL002796,HORD002796,2018-10-09,2018-10-14,2018-10-14,AusPost,Standard,Delivered,0,True,36,11.18,none,5,9,Afternoon,6.7274,True,0.556,Delivered within promise
HDEL002797,HORD002797,2018-10-25,2018-11-01,2018-10-31,StarTrack,Standard,Delivered,0,True,16,11.23,none,7,4,Morning,6.8403,True,0.639,Delivered within promise
HDEL002798,HORD002798,2018-02-10,2018-02-17,2018-02-15,Direct Freight,Standard,Delivered,0,True,11,9.55,none,7,3,Afternoon,9.2841,True,0.518,Delivered within promise
HDEL002799,HORD002799,2018-02-17,2018-02-22,2018-02-21,AusPost,Standard,Delivered,0,True,11,8.59,none,5,9,Afternoon,7.1074,False,0.415,Delivered within promise
HDEL002800,HORD002800,2018-07-02,2018-07-09,2018-07-09,Direct Freight,Standard,Delivered,0,True,44,11.14,none,7,7,Afternoon,4.8151,True,0.944,Delivered within promise
HDEL002801,HORD002801,2018-06-14,2018-06-17,2018-06-18,StarTrack,Standard,Delivered,1,False,46,11.26,weather,3,3,Morning,3.9154,False,0.865,Carrier scan reconciled
HDEL002802,HORD002802,2018-07-13,2018-07-16,2018-07-14,StarTrack,Standard,Delivered,0,True,62,11.68,none,3,6,Anytime,6.2167,True,0.999,Delivered within promise
HDEL002803,HORD002803,2018-06-16,2018-06-23,2018-06-22,Direct Freight,Express,Delivered,0,True,41,19.87,none,7,5,Anytime,2.2189,False,0.321,Delivered within promise
HDEL002804,HORD002804,2018-03-03,2018-03-08,2018-03-08,StarTrack,Standard,Delivered,0,True,51,10.18,none,5,8,Anytime,8.8781,False,0.451,Delivered within promise
HDEL002805,HORD002805,2018-06-01,2018-06-04,2018-06-03,DHL,Standard,Delivered,0,True,73,7.56,none,3,7,Afternoon,2.0509,True,0.376,Delivered within promise
HDEL002806,HORD002806,2018-12-12,2018-12-17,2018-12-17,StarTrack,Standard,Delivered,0,True,47,8.09,none,5,3,Anytime,5.8646,True,0.366,Delivered within promise
HDEL002807,HORD002807,2018-03-19,2018-03-24,2018-03-24,Direct Freight,Standard,Delivered,0,True,21,6.45,none,5,9,Afternoon,3.5408,True,1.07,Delivered within promise
HDEL002808,HORD002808,2018-11-13,2018-11-20,2018-11-20,DHL,Standard,Delivered,0,True,14,7.83,none,7,7,Anytime,4.6816,False,0.484,Delivered within promise
HDEL002809,HORD002809,2018-01-19,2018-01-24,2018-01-24,AusPost,Standard,Delivered,0,True,70,8.45,none,5,8,Anytime,3.3263,False,0.343,Delivered within promise
HDEL002810,HORD002810,2018-10-21,2018-10-26,2018-10-26,AusPost,Standard,Delivered,0,True,49,6.68,none,5,4,Anytime,1.9657,False,0.251,Delivered within promise
HDEL002811,HORD002811,2018-12-09,2018-12-13,2018-12-13,StarTrack,Standard,Delivered,0,True,12,9.75,none,4,9,Morning,5.8566,True,0.512,Delivered within promise
HDEL002812,HORD002812,2018-06-07,2018-06-14,2018-06-13,StarTrack,Standard,Delivered,0,True,21,12.12,none,7,4,Afternoon,7.486,True,0.594,Delivered within promise
HDEL002813,HORD002813,2018-10-28,2018-11-01,2018-11-05,Direct Freight,Standard,Delivered,4,False,57,9.95,carrier_capacity,4,5,Afternoon,5.7069,False,0.391,Carrier scan reconciled
HDEL002814,HORD002814,2018-03-05,2018-03-10,2018-03-10,DHL,Standard,Delivered,0,True,27,6.41,none,5,9,Anytime,0.8265,True,1.472,Delivered within promise
HDEL002815,HORD002815,2018-06-15,2018-06-22,2018-06-21,DHL,Standard,Delivered,0,True,72,12.55,none,7,8,Afternoon,5.7307,True,0.515,Delivered within promise
HDEL002816,HORD002816,2018-03-11,2018-03-18,2018-03-16,DHL,Standard,Delivered,0,True,40,7.46,none,7,8,Afternoon,4.0513,False,0.398,Delivered within promise
HDEL002817,HORD002817,2018-04-20,2018-04-25,2018-04-24,AusPost,Standard,Delivered,0,True,67,7.7,none,5,6,Anytime,4.6934,True,0.554,Delivered within promise
HDEL002818,HORD002818,2018-10-18,2018-10-24,2018-10-24,Direct Freight,Standard,Delivered,0,True,38,8.49,none,6,4,Afternoon,5.1117,True,0.409,Delivered within promise
HDEL002819,HORD002819,2018-10-14,2018-10-17,2018-10-16,AusPost,Standard,Delivered,0,True,18,11.34,none,3,5,Afternoon,9.0062,True,0.453,Delivered within promise
HDEL002820,HORD002820,2018-06-22,2018-06-28,2018-06-27,AusPost,Standard,Delivered,0,True,27,10.13,none,6,7,Afternoon,6.2556,False,0.383,Delivered within promise
HDEL002821,HORD002821,2018-03-24,2018-03-29,2018-03-28,StarTrack,Standard,Delivered,0,True,33,8.34,none,5,8,Morning,6.666,True,1.203,Delivered within promise
HDEL002822,HORD002822,2018-11-04,2018-11-08,2018-11-07,StarTrack,Standard,Delivered,0,True,9,10.32,none,4,5,Morning,8.3026,True,0.515,Delivered within promise
HDEL002823,HORD002823,2018-03-01,2018-03-06,2018-03-05,StarTrack,Standard,Delivered,0,True,46,6.89,none,5,4,Afternoon,3.1054,False,0.299,Delivered within promise
HDEL002824,HORD002824,2018-08-10,2018-08-14,2018-08-12,DHL,Express,Delivered,0,True,57,23.27,none,4,7,Anytime,4.2631,True,0.318,Delivered within promise
HDEL002825,HORD002825,2018-10-06,2018-10-13,2018-10-12,DHL,Standard,Delivered,0,True,26,8.13,none,7,6,Morning,2.7254,True,0.439,Delivered within promise
HDEL002826,HORD002826,2018-11-19,2018-11-25,2018-11-26,AusPost,Standard,Delivered,1,False,47,9.14,weather,6,7,Morning,6.4197,False,0.351,Carrier scan reconciled
HDEL002827,HORD002827,2018-01-25,2018-01-31,2018-01-30,AusPost,Standard,Delivered,0,True,13,8.84,none,6,4,Morning,7.5034,True,0.476,Delivered within promise
HDEL002828,HORD002828,2018-02-08,2018-02-12,2018-02-14,Direct Freight,Standard,Delivered,2,False,2,8.33,carrier_capacity,4,6,Afternoon,6.4037,True,0.627,Carrier scan reconciled
HDEL002829,HORD002829,2018-07-26,2018-07-29,2018-07-27,StarTrack,Standard,Delivered,0,True,59,10.64,none,3,5,Anytime,6.5713,True,0.516,Delivered within promise
HDEL002830,HORD002830,2018-04-23,2018-04-30,2018-04-30,DHL,Standard,Delivered,0,True,66,10.05,none,7,8,Morning,7.9767,True,0.51,Delivered within promise
HDEL002831,HORD002831,2018-04-16,2018-04-20,2018-04-20,Direct Freight,Standard,Delivered,0,True,48,11.17,none,4,9,Afternoon,7.2775,True,0.479,Delivered within promise
HDEL002832,HORD002832,2018-01-08,2018-01-11,2018-01-12,StarTrack,Express,Delivered,1,False,10,16.42,warehouse_congestion,3,5,Morning,4.7018,True,0.456,Carrier scan reconciled
HDEL002833,HORD002833,2018-07-15,2018-07-21,2018-07-21,AusPost,Standard,Delivered,0,True,52,13.53,none,6,6,Afternoon,6.9106,True,0.6,Delivered within promise
HDEL002834,HORD002834,2018-11-18,2018-11-24,2018-11-23,AusPost,Standard,Delivered,0,True,2,7.38,none,6,9,Anytime,2.2189,False,0.282,Delivered within promise
HDEL002835,HORD002835,2018-12-09,2018-12-15,2018-12-17,AusPost,Standard,Delivered,2,False,5,5.88,weather,6,7,Morning,1.3865,True,1.709,Carrier scan reconciled
HDEL002836,HORD002836,2018-04-30,2018-05-07,2018-05-06,DHL,Standard,Delivered,0,True,57,9.35,none,7,9,Anytime,4.9803,True,0.388,Delivered within promise
HDEL002837,HORD002837,2018-02-16,2018-02-21,2018-02-21,StarTrack,Standard,Delivered,0,True,49,6.8,none,5,5,Afternoon,2.4147,True,0.72,Delivered within promise
HDEL002838,HORD002838,2018-05-23,2018-05-29,2018-05-28,StarTrack,Standard,Delivered,0,True,60,8.3,none,6,4,Afternoon,5.5371,True,0.44,Delivered within promise
HDEL002839,HORD002839,2018-07-19,2018-07-25,2018-07-27,AusPost,Standard,Delivered,2,False,73,8.43,weather,6,4,Afternoon,1.8827,True,0.387,Carrier scan reconciled
HDEL002840,HORD002840,2018-06-12,2018-06-15,2018-06-20,DHL,Standard,Delivered,5,False,19,10.42,warehouse_congestion,3,6,Afternoon,4.983,False,0.323,Carrier scan reconciled
HDEL002841,HORD002841,2018-01-07,2018-01-10,2018-01-09,Direct Freight,Standard,Delivered,0,True,71,8.83,none,3,6,Afternoon,5.1307,True,1.179,Delivered within promise
HDEL002842,HORD002842,2018-07-23,2018-07-26,2018-07-26,AusPost,Express,Delivered,0,True,16,22.54,none,3,5,Anytime,5.874,True,0.487,Delivered within promise
HDEL002843,HORD002843,2018-10-14,2018-10-17,2018-10-15,AusPost,Standard,Delivered,0,True,46,7.62,none,3,5,Morning,2.6824,False,0.779,Delivered within promise
HDEL002844,HORD002844,2018-01-04,2018-01-08,2018-01-08,DHL,Standard,Delivered,0,True,17,9.67,none,4,4,Morning,7.486,True,0.435,Delivered within promise
HDEL002845,HORD002845,2018-07-22,2018-07-27,2018-07-25,Direct Freight,Standard,Delivered,0,True,13,12.58,none,5,8,Morning,9.0062,False,0.412,Delivered within promise
HDEL002846,HORD002846,2018-02-02,2018-02-08,2018-02-07,StarTrack,Standard,Delivered,0,True,59,12.0,none,6,6,Afternoon,10.3895,True,0.612,Delivered within promise
HDEL002847,HORD002847,2018-05-13,2018-05-20,2018-05-18,DHL,Express,Delivered,0,True,8,16.61,none,7,4,Anytime,6.2047,False,0.882,Delivered within promise
HDEL002848,HORD002848,2018-04-28,2018-05-01,2018-04-29,Direct Freight,Standard,Delivered,0,True,46,11.36,none,3,5,Anytime,8.2666,False,0.584,Delivered within promise
HDEL002849,HORD002849,2018-09-09,2018-09-14,2018-09-13,DHL,Express,Delivered,0,True,43,15.94,none,5,5,Afternoon,2.5694,True,0.506,Delivered within promise
HDEL002850,HORD002850,2018-11-18,2018-11-22,2018-11-27,Direct Freight,Standard,Delivered,5,False,24,12.63,carrier_capacity,4,3,Afternoon,8.8231,True,1.131,Carrier scan reconciled
HDEL002851,HORD002851,2018-08-28,2018-09-03,2018-09-03,Direct Freight,Standard,Delivered,0,True,71,11.39,none,6,3,Anytime,8.5849,True,0.704,Delivered within promise
HDEL002852,HORD002852,2018-06-07,2018-06-13,2018-06-11,DHL,Standard,Delivered,0,True,37,11.14,none,6,3,Morning,7.7566,True,0.468,Delivered within promise
HDEL002853,HORD002853,2018-07-01,2018-07-05,2018-07-05,StarTrack,Standard,Delivered,0,True,43,11.73,none,4,9,Morning,4.041,True,1.073,Delivered within promise
HDEL002854,HORD002854,2018-06-14,2018-06-18,2018-06-16,StarTrack,Standard,Delivered,0,True,46,12.44,none,4,7,Anytime,5.9709,False,0.366,Delivered within promise
HDEL002855,HORD002855,2018-11-27,2018-12-04,2018-12-05,AusPost,Express,Delivered,1,False,14,17.17,warehouse_congestion,7,6,Anytime,6.6032,False,0.39,Carrier scan reconciled
HDEL002856,HORD002856,2018-06-28,2018-07-02,2018-07-06,Direct Freight,Standard,Delivered,4,False,17,10.54,weather,4,6,Morning,4.5852,True,0.379,Carrier scan reconciled
HDEL002857,HORD002857,2018-06-11,2018-06-16,2018-06-16,AusPost,Standard,Delivered,0,True,40,11.88,none,5,8,Morning,7.8818,True,0.478,Delivered within promise
HDEL002858,HORD002858,2018-06-18,2018-06-21,2018-06-19,AusPost,Express,Delivered,0,True,4,20.11,none,3,5,Afternoon,3.6159,False,0.309,Delivered within promise
HDEL002859,HORD002859,2018-09-21,2018-09-27,2018-09-29,Direct Freight,Standard,Delivered,2,False,54,10.42,carrier_capacity,6,7,Anytime,6.7965,True,0.583,Carrier scan reconciled
HDEL002860,HORD002860,2018-01-16,2018-01-22,2018-01-22,Direct Freight,Standard,Delivered,0,True,9,11.22,none,6,5,Morning,8.927,False,0.573,Delivered within promise
HDEL002861,HORD002861,2018-04-17,2018-04-24,2018-04-22,Direct Freight,Standard,Delivered,0,True,41,7.39,none,7,4,Anytime,2.5378,False,0.295,Delivered within promise
HDEL002862,HORD002862,2018-01-10,2018-01-17,2018-01-15,AusPost,Standard,Delivered,0,True,40,10.16,none,7,8,Afternoon,4.4499,True,0.515,Delivered within promise
HDEL002863,HORD002863,2018-06-23,2018-06-28,2018-06-26,DHL,Standard,Delivered,0,True,40,12.39,none,5,7,Anytime,6.3224,True,0.424,Delivered within promise
HDEL002864,HORD002864,2018-04-26,2018-05-02,2018-05-01,StarTrack,Standard,Delivered,0,True,56,6.88,none,6,8,Morning,3.3867,False,0.294,Delivered within promise
HDEL002865,HORD002865,2018-06-11,2018-06-15,2018-06-15,Direct Freight,Standard,Delivered,0,True,8,13.0,none,4,5,Anytime,6.257,True,1.013,Delivered within promise
HDEL002866,HORD002866,2018-02-23,2018-02-27,2018-02-27,DHL,Express,Delivered,0,True,50,17.44,none,4,8,Afternoon,6.7274,True,1.057,Delivered within promise
HDEL002867,HORD002867,2018-06-16,2018-06-22,2018-06-20,DHL,Standard,Delivered,0,True,4,9.78,none,6,3,Morning,4.4364,False,0.361,Delivered within promise
HDEL002868,HORD002868,2018-03-30,2018-04-06,2018-04-04,DHL,Standard,Delivered,0,True,68,8.23,none,7,7,Anytime,2.8182,True,0.364,Delivered within promise
HDEL002869,HORD002869,2018-02-23,2018-03-01,2018-02-27,StarTrack,Standard,Delivered,0,True,16,9.26,none,6,4,Morning,5.9668,False,0.428,Delivered within promise
HDEL002870,HORD002870,2018-11-04,2018-11-11,2018-11-09,Direct Freight,Standard,Delivered,0,True,38,8.02,none,7,6,Afternoon,4.6664,True,0.347,Delivered within promise
HDEL002871,HORD002871,2018-09-20,2018-09-25,2018-09-25,Direct Freight,Express,Delivered,0,True,55,18.45,none,5,7,Anytime,8.7534,True,0.619,Delivered within promise
HDEL002872,HORD002872,2018-04-14,2018-04-19,2018-04-23,Direct Freight,Standard,Delivered,4,False,36,6.32,weather,5,4,Anytime,2.649,True,0.321,Carrier scan reconciled
HDEL002873,HORD002873,2018-07-06,2018-07-10,2018-07-09,AusPost,Express,Delivered,0,True,32,26.12,none,4,6,Morning,7.6856,True,0.571,Delivered within promise
HDEL002874,HORD002874,2018-01-23,2018-01-27,2018-01-26,StarTrack,Standard,Delivered,0,True,11,10.47,none,4,8,Morning,5.861,True,1.151,Delivered within promise
HDEL002875,HORD002875,2018-04-01,2018-04-04,2018-04-04,StarTrack,Express,Delivered,0,True,63,18.09,none,3,7,Afternoon,6.132,False,0.383,Delivered within promise
HDEL002876,HORD002876,2018-03-15,2018-03-21,2018-03-26,StarTrack,Standard,Delivered,5,False,25,8.59,weather,6,3,Anytime,6.329,False,0.396,Carrier scan reconciled
HDEL002877,HORD002877,2018-10-30,2018-11-03,2018-11-02,Direct Freight,Standard,Delivered,0,True,56,8.2,none,4,6,Anytime,3.0424,False,0.331,Delivered within promise
HDEL002878,HORD002878,2018-02-07,2018-02-11,2018-02-11,DHL,Standard,Delivered,0,True,18,7.85,none,4,6,Anytime,2.6583,True,0.461,Delivered within promise
HDEL002879,HORD002879,2018-07-24,2018-07-28,2018-07-28,StarTrack,Standard,Delivered,0,True,34,8.8,none,4,6,Anytime,1.6563,True,1.303,Delivered within promise
HDEL002880,HORD002880,2018-11-08,2018-11-13,2018-11-13,AusPost,Standard,Delivered,0,True,58,9.51,none,5,3,Morning,6.3169,False,0.375,Delivered within promise
HDEL002881,HORD002881,2018-06-11,2018-06-17,2018-06-17,Direct Freight,Standard,Delivered,0,True,29,8.51,none,6,8,Afternoon,1.1782,True,0.312,Delivered within promise
HDEL002882,HORD002882,2018-04-16,2018-04-20,2018-04-18,AusPost,Standard,Delivered,0,True,35,6.8,none,4,3,Afternoon,3.923,False,0.387,Delivered within promise
HDEL002883,HORD002883,2018-04-17,2018-04-21,2018-04-20,AusPost,Standard,Delivered,0,True,21,6.29,none,4,7,Anytime,3.3911,True,0.381,Delivered within promise
HDEL002884,HORD002884,2018-03-10,2018-03-13,2018-03-12,Direct Freight,Standard,Delivered,0,True,29,10.43,none,3,8,Anytime,5.6386,True,0.499,Delivered within promise
HDEL002885,HORD002885,2018-03-22,2018-03-25,2018-03-23,DHL,Express,Delivered,0,True,73,16.17,none,3,3,Anytime,6.3224,False,0.36,Delivered within promise
HDEL002886,HORD002886,2018-06-09,2018-06-14,2018-06-13,DHL,Standard,Delivered,0,True,8,9.34,none,5,9,Morning,3.1054,True,0.366,Delivered within promise
HDEL002887,HORD002887,2018-06-04,2018-06-07,2018-06-07,AusPost,Express,Delivered,0,True,58,22.63,none,3,9,Afternoon,4.0191,True,0.44,Delivered within promise
HDEL002888,HORD002888,2018-12-24,2018-12-30,2018-12-28,DHL,Standard,Delivered,0,True,36,10.68,none,6,7,Anytime,5.6281,True,1.826,Delivered within promise
HDEL002889,HORD002889,2018-10-30,2018-11-04,2018-11-05,DHL,Standard,Delivered,1,False,16,8.51,carrier_capacity,5,6,Anytime,7.2775,True,0.555,Carrier scan reconciled
HDEL002890,HORD002890,2018-02-11,2018-02-16,2018-02-15,Direct Freight,Standard,Delivered,0,True,8,12.45,none,5,4,Morning,8.3267,True,0.704,Delivered within promise
HDEL002891,HORD002891,2018-10-02,2018-10-05,2018-10-07,AusPost,Standard,Delivered,2,False,25,8.55,carrier_capacity,3,4,Morning,4.0579,False,1.042,Carrier scan reconciled
HDEL002892,HORD002892,2018-08-19,2018-08-22,2018-08-22,DHL,Standard,Delivered,0,True,38,11.12,none,3,7,Afternoon,7.8829,False,0.441,Delivered within promise
HDEL002893,HORD002893,2018-11-30,2018-12-05,2018-12-04,StarTrack,Standard,Delivered,0,True,37,7.64,none,5,5,Morning,4.5948,True,0.388,Delivered within promise
HDEL002894,HORD002894,2018-03-14,2018-03-19,2018-03-18,AusPost,Standard,Delivered,0,True,49,9.81,none,5,4,Afternoon,5.1168,True,0.528,Delivered within promise
